block_idx,query_position,context_tokens,target_token_id,method,nll,candidate_ratio,sparse_head_calls,prefix_ms_shared,decode_ms,candidate_search_ms,candidate_search_ops_proxy,selected_attention_ms,single_token_decode_ms,single_token_search_ms,single_token_attention_ms,topk_recall,budget,group_size
0,1023,1024,426,fier_g32_b1024,0.003031303873285651,1.0,960,447.98205606639385,792.5380654633045,465.24268435686827,764805120.0,180.29823987185955,792.5380654633045,465.24268435686827,180.29823987185955,,1024,32
0,1023,1024,426,fier_g32_b2048,0.003031303873285651,1.0,960,447.98205606639385,689.0662871301174,395.30041606910527,764805120.0,158.7914878129959,689.0662871301174,395.30041606910527,158.7914878129959,,2048,32
0,1023,1024,426,fier_g64_b1024,0.003031303873285651,1.0,960,447.98205606639385,686.2691584974527,393.9203199148178,764805120.0,158.41859206557274,686.2691584974527,393.9203199148178,158.41859206557274,,1024,64
0,1023,1024,426,fier_g64_b2048,0.003031303873285651,1.0,960,447.98205606639385,679.8079404979944,391.72035185806453,764805120.0,157.2963519692421,679.8079404979944,391.72035185806453,157.2963519692421,,2048,64
0,1023,1024,426,bit2_qk_g32_b1024,0.003031303873285651,1.0,960,447.98205606639385,1557.1504160761833,1259.5570258628577,963133440.0,163.52188792824745,1557.1504160761833,1259.5570258628577,163.52188792824745,,1024,32
0,1023,1024,426,bit2_qk_g32_b2048,0.003031303873285651,1.0,960,447.98205606639385,1543.3534495532513,1248.7700482551008,963133440.0,160.7891200631857,1543.3534495532513,1248.7700482551008,160.7891200631857,,2048,32
0,1023,1024,426,bit2_qk_g64_b1024,0.003031303873285651,1.0,960,447.98205606639385,1537.9920713603497,1241.065824314952,963133440.0,160.41302402317524,1537.9920713603497,1241.065824314952,160.41302402317524,,1024,64
0,1023,1024,426,bit2_qk_g64_b2048,0.003031303873285651,1.0,960,447.98205606639385,1546.46385461092,1253.948512274772,963133440.0,160.53347197175026,1546.46385461092,1253.948512274772,160.53347197175026,,2048,64
0,2047,2048,315,fier_g32_b1024,0.001545069506391883,0.5,960,192.2123283147812,687.1645990759134,395.78863986954093,1529610240.0,158.55280001461506,687.1645990759134,395.78863986954093,158.55280001461506,,1024,32
0,2047,2048,315,fier_g32_b2048,0.0015906550688669086,1.0,960,192.2123283147812,683.4426932036877,392.72364777699113,1531576320.0,157.42575973272324,683.4426932036877,392.72364777699113,157.42575973272324,,2048,32
0,2047,2048,315,fier_g64_b1024,0.0017847575945779681,0.5,960,192.2123283147812,686.9189329445362,392.2564482372254,1529610240.0,159.9557439237833,686.9189329445362,392.2564482372254,159.9557439237833,,1024,64
0,2047,2048,315,fier_g64_b2048,0.0015906550688669086,1.0,960,192.2123283147812,686.9814805686474,395.7080642413348,1531576320.0,157.56627196073532,686.9814805686474,395.7080642413348,157.56627196073532,,2048,64
0,2047,2048,315,bit2_qk_g32_b1024,0.0014696045545861125,0.5,960,192.2123283147812,1536.1438002437353,1237.9686710983515,1925529600.0,160.8504961580038,1536.1438002437353,1237.9686710983515,160.8504961580038,,1024,32
0,2047,2048,315,bit2_qk_g32_b2048,0.0015906550688669086,1.0,960,192.2123283147812,1538.2723826915026,1245.4666867554188,1927495680.0,162.662912145257,1538.2723826915026,1245.4666867554188,162.662912145257,,2048,32
0,2047,2048,315,bit2_qk_g64_b1024,0.0021550068631768227,0.5,960,192.2123283147812,1542.4818843603134,1251.3419524487108,1925529600.0,160.61276814341545,1542.4818843603134,1251.3419524487108,160.61276814341545,,1024,64
0,2047,2048,315,bit2_qk_g64_b2048,0.0015906550688669086,1.0,960,192.2123283147812,1535.8999241143465,1248.6881602760404,1927495680.0,160.26287987828255,1535.8999241143465,1248.6881602760404,160.26287987828255,,2048,64
0,3071,3072,1202,fier_g32_b1024,4.251625061035156,0.3333333333333333,960,255.01259043812752,684.8522666841745,396.85542411729693,2294415360.0,157.79974387586117,684.8522666841745,396.85542411729693,157.79974387586117,,1024,32
0,3071,3072,1202,fier_g32_b2048,4.230681419372559,0.6666666666666666,960,255.01259043812752,689.4408408552408,401.3891837671399,2297364480.0,159.66102392971516,689.4408408552408,401.3891837671399,159.66102392971516,,2048,32
0,3071,3072,1202,fier_g64_b1024,4.238851070404053,0.3333333333333333,960,255.01259043812752,693.6176717281342,400.1104322299361,2294415360.0,158.2820799201727,693.6176717281342,400.1104322299361,158.2820799201727,,1024,64
0,3071,3072,1202,fier_g64_b2048,4.332339763641357,0.6666666666666666,960,255.01259043812752,689.940920099616,403.82345608994365,2297364480.0,157.32710427045822,689.940920099616,403.82345608994365,157.32710427045822,,2048,64
0,3071,3072,1202,bit2_qk_g32_b1024,5.276211738586426,0.3333333333333333,960,255.01259043812752,1543.2216078042984,1242.7808951158077,2887925760.0,162.8499520868063,1543.2216078042984,1242.7808951158077,162.8499520868063,,1024,32
0,3071,3072,1202,bit2_qk_g32_b2048,4.253661632537842,0.6666666666666666,960,255.01259043812752,1551.3159576803446,1259.725727012381,2890874880.0,160.4915200918913,1551.3159576803446,1259.725727012381,160.4915200918913,,2048,32
0,3071,3072,1202,bit2_qk_g64_b1024,5.335439205169678,0.3333333333333333,960,255.01259043812752,1548.5197491943836,1254.2616001125425,2887925760.0,163.42969632148743,1548.5197491943836,1254.2616001125425,163.42969632148743,,1024,64
0,3071,3072,1202,bit2_qk_g64_b2048,4.538285255432129,0.6666666666666666,960,255.01259043812752,1544.4618314504623,1257.0803200118244,2890874880.0,159.96563205122948,1544.4618314504623,1257.0803200118244,159.96563205122948,,2048,64
0,4095,4096,30758,fier_g32_b1024,3.820084810256958,0.25,960,332.3511742055416,700.5930431187153,407.81583995372057,3059220480.0,161.34348812699318,700.5930431187153,407.81583995372057,161.34348812699318,,1024,32
0,4095,4096,30758,fier_g32_b2048,3.778907299041748,0.5,960,332.3511742055416,692.104909569025,404.69107202626765,3063152640.0,157.09497620165348,692.104909569025,404.69107202626765,157.09497620165348,,2048,32
0,4095,4096,30758,fier_g64_b1024,3.8055503368377686,0.25,960,332.3511742055416,699.5605863630772,408.1246721278876,3059220480.0,158.75395223498344,699.5605863630772,408.1246721278876,158.75395223498344,,1024,64
0,4095,4096,30758,fier_g64_b2048,3.825956106185913,0.5,960,332.3511742055416,692.598033696413,406.2761919181794,3063152640.0,157.69295996427536,692.598033696413,406.2761919181794,157.69295996427536,,2048,64
0,4095,4096,30758,bit2_qk_g32_b1024,4.038482666015625,0.25,960,332.3511742055416,1538.1858889013529,1244.0701422840357,3850321920.0,160.67196793854237,1538.1858889013529,1244.0701422840357,160.67196793854237,,1024,32
0,4095,4096,30758,bit2_qk_g32_b2048,3.8581316471099854,0.5,960,332.3511742055416,1541.2198789417744,1252.8445751089603,3854254080.0,160.18444813787937,1541.2198789417744,1252.8445751089603,160.18444813787937,,2048,32
0,4095,4096,30758,bit2_qk_g64_b1024,3.9616317749023438,0.25,960,332.3511742055416,1542.3420183360577,1252.1284497808665,3850321920.0,160.36431993544102,1542.3420183360577,1252.1284497808665,160.36431993544102,,1024,64
0,4095,4096,30758,bit2_qk_g64_b2048,4.044559478759766,0.5,960,332.3511742055416,1549.4874864816666,1261.0260153599083,3854254080.0,160.23225598037243,1549.4874864816666,1261.0260153599083,160.23225598037243,,2048,64
